Timestamp,X,Y,Z,Label,Exercise,Rep_Number,Set_Number
11:05.9,-0.132087574,0.016297139,0.632444327,rep,romanian_deadlift,1,1
11:05.9,-0.172979301,0.012747816443269007,0.6881422905450683,rep,romanian_deadlift,1,1
11:05.9,-0.203593529,0.009466727,0.7525644585623618,rep,romanian_deadlift,1,1
11:05.9,-0.210766448,0.008662009,0.8136174717827739,rep,romanian_deadlift,1,1
11:05.9,-0.190425714,0.012465897159430627,0.8681810101810431,rep,romanian_deadlift,1,1
11:05.9,-0.142317081,0.020018411504844656,0.91364962,rep,romanian_deadlift,1,1
11:05.9,-0.073880071,0.027706916625216776,0.9482557612023067,rep,romanian_deadlift,1,1
11:05.9,-0.010348143,0.031914033286474006,0.97385516,rep,romanian_deadlift,1,1
11:05.9,0.015921874572333565,0.031026438505466845,0.9947572217507782,rep,romanian_deadlift,1,1
11:05.9,-0.006048977,0.025641445508423216,1.0135318403852782,rep,romanian_deadlift,1,1
11:05.9,-0.055481242,0.017486824842738564,1.0252005048186048,rep,romanian_deadlift,1,1
11:05.9,-0.099863904,0.008718659,1.020751098193661,rep,romanian_deadlift,1,1
11:05.9,-0.122538588,0.00204471,1.001004089698097,rep,romanian_deadlift,1,1
11:05.9,-0.12973807,-0.000521612,0.9805809142654816,rep,romanian_deadlift,1,1
11:05.9,-0.135204735,0.000365112,0.9751562906166533,rep,romanian_deadlift,1,1
11:05.9,-0.145460397,0.002138422,0.9888256842017138,rep,romanian_deadlift,1,1
11:05.9,-0.158817137,0.003468136,1.0130715041130112,rep,romanian_deadlift,1,1
11:05.9,-0.170714157,0.005398963,1.0327068887589703,rep,romanian_deadlift,1,1
11:05.9,-0.176843136,0.008412608,1.0319741046376043,rep,romanian_deadlift,1,1
11:05.9,-0.174833174,0.010359667,1.0016987079301158,rep,romanian_deadlift,1,1
11:05.9,-0.166607177,0.009517487,0.9461100690530353,rep,romanian_deadlift,1,1
11:05.9,-0.157916026,0.007564294,0.8808592417894989,rep,romanian_deadlift,1,1
11:05.9,-0.153246053,0.007340454,0.8226753376793182,rep,romanian_deadlift,1,1
11:05.9,-0.152822551,0.009121627,0.7800501831871776,rep,romanian_deadlift,1,1
11:05.9,-0.155315277,0.010331165721930182,0.7518386075783042,rep,romanian_deadlift,1,1
11:05.9,-0.160303733,0.008511837,0.7344527121933517,rep,romanian_deadlift,1,1
11:05.9,-0.167844195,0.004163047,0.7274803252298646,rep,romanian_deadlift,1,1
11:05.9,-0.177401534,0.0002534,0.7308566234328093,rep,romanian_deadlift,1,1
11:05.9,-0.186881239,-0.001115429,0.7415860053110502,rep,romanian_deadlift,1,1
11:05.9,-0.192729731,-0.000838934,0.7556877495576643,rep,romanian_deadlift,1,1
11:05.9,-0.191932946,-0.001670716,0.7720971490111274,rep,romanian_deadlift,1,1
11:05.9,-0.186271049,-0.005772828,0.7949253080548135,rep,romanian_deadlift,1,1
11:05.9,-0.185479882,-0.013313093,0.8325214081148893,rep,romanian_deadlift,1,1
11:05.9,-0.199518238,-0.023197473,0.8896888443314379,rep,romanian_deadlift,1,1
11:05.9,-0.224127336,-0.034039662,0.9550610788926931,rep,romanian_deadlift,1,1
11:05.9,-0.242315149,-0.043117144,1.0047512771984217,rep,romanian_deadlift,1,1
11:05.9,-0.243185772,-0.046127719,1.0263942561231523,rep,romanian_deadlift,1,1
11:05.9,-0.232600103,-0.039386114,1.0303641218569932,rep,romanian_deadlift,1,1
11:05.9,-0.224672344,-0.022564068,1.0355627911371341,rep,romanian_deadlift,1,1
11:05.9,-0.227871434,-0.000936774,1.0530119763303474,rep,romanian_deadlift,1,1
11:05.9,-0.240134503,0.016247248300529763,1.0822724217737023,rep,romanian_deadlift,1,1
11:05.9,-0.252939741,0.021507529,1.114358451063381,rep,romanian_deadlift,1,1
11:05.9,-0.258467681,0.014318550994038164,1.1344301241027708,rep,romanian_deadlift,1,1
11:05.9,-0.256544865,0.003747828,1.1305740032257179,rep,romanian_deadlift,1,1
11:05.9,-0.254035295,0.002434162,1.1074623810582478,rep,romanian_deadlift,1,1
11:05.9,-0.255510675,0.012350835011833922,1.0868817133603137,rep,romanian_deadlift,1,1
11:06.0,-0.258493883,0.022624011672852728,1.0895651680241523,rep,romanian_deadlift,1,1
11:06.0,-0.259566527,0.024503897109056517,1.1188016218791563,rep,romanian_deadlift,1,1
11:06.0,-0.260984068,0.020395628,1.1626253191022418,rep,romanian_deadlift,1,1
11:06.0,-0.267694602,0.017236747566598577,1.2056995024616266,rep,romanian_deadlift,1,1
11:06.0,-0.280041135,0.017940717657424696,1.2385334858498285,rep,romanian_deadlift,1,1
11:06.0,-0.293011882,0.020389698006696495,1.2626650280853813,rep,romanian_deadlift,1,1
11:06.0,-0.301406619,0.020748649,1.2892837522556602,rep,romanian_deadlift,1,1
11:06.0,-0.304804075,0.016578643,1.3292099937861084,rep,romanian_deadlift,1,1
11:06.0,-0.307998722,0.009332167,1.3806211879167005,rep,romanian_deadlift,1,1
11:06.0,-0.315504772,0.004285061,1.426235893817263,rep,romanian_deadlift,1,1
11:06.0,-0.326785362,0.005936485,1.4441924349336344,rep,romanian_deadlift,1,1
11:06.0,-0.337816326,0.013997048419906895,1.4208586648914252,rep,romanian_deadlift,1,1
11:06.0,-0.343966134,0.024873007993889952,1.3555935267181525,rep,romanian_deadlift,1,1
11:06.0,-0.340675599,0.034579614,1.2621797498922698,rep,romanian_deadlift,1,1
11:06.0,-0.326488132,0.039109851,1.166587505237862,rep,romanian_deadlift,1,1
11:06.0,-0.306209528,0.035695193,1.0923739955195584,rep,romanian_deadlift,1,1
11:06.0,-0.285959436,0.025290237,1.042506335084813,rep,romanian_deadlift,1,1
11:06.0,-0.264694685,0.011427483963417208,0.9972955659503397,rep,romanian_deadlift,1,1
11:06.0,-0.234275934,-0.002962967,0.9310534475052517,rep,romanian_deadlift,1,1
11:06.0,-0.189396186,-0.015791665,0.8348711097469832,rep,romanian_deadlift,1,1
11:06.0,-0.13586907,-0.024056101,0.7255241777860321,rep,romanian_deadlift,1,1
11:06.0,-0.086379747,-0.024197407,0.6291465477547914,rep,romanian_deadlift,1,1
11:06.0,-0.050295482,-0.015292974,0.5609360534794601,rep,romanian_deadlift,1,1
11:06.0,-0.032164345,-0.00136566,0.5260759895120908,rep,romanian_deadlift,2,1
11:06.0,-0.036918112,0.010125137248194216,0.5317751218693076,rep,romanian_deadlift,2,1
11:06.0,-0.067657962,0.011953388635823712,0.5850863181707187,rep,romanian_deadlift,2,1
11:06.0,-0.114925253,0.000412496,0.6770545308545554,rep,romanian_deadlift,2,1
11:06.0,-0.156335389,-0.02218595,0.7823026368573262,rep,romanian_deadlift,2,1
11:06.0,-0.1750365,-0.04614574,0.8768306395693851,rep,romanian_deadlift,2,1
11:06.0,-0.172250415,-0.05797875,0.9459219606452702,rep,romanian_deadlift,2,1
11:06.0,-0.155768232,-0.05195273,0.9856245010244843,rep,romanian_deadlift,2,1
11:06.0,-0.128752725,-0.036271115,1.0043378058920536,rep,romanian_deadlift,2,1
11:06.0,-0.098291299,-0.022625695,1.0111620913603132,rep,romanian_deadlift,2,1
11:06.0,-0.081242886,-0.015961106,1.006986904957503,rep,romanian_deadlift,2,1
11:06.0,-0.091546489,-0.015912001,0.9914422039353512,rep,romanian_deadlift,2,1
11:06.0,-0.126054289,-0.01995566,0.96744333,rep,romanian_deadlift,2,1
11:06.0,-0.165895166,-0.02387447,0.9369594095917404,rep,romanian_deadlift,2,1
11:06.0,-0.190462923,-0.023301033,0.8991993473060192,rep,romanian_deadlift,2,1
11:06.0,-0.189967009,-0.017545527,0.8548655910976208,rep,romanian_deadlift,2,1
11:06.0,-0.168287062,-0.010916303,0.808526566,rep,romanian_deadlift,2,1
11:06.0,-0.136940533,-0.008576917,0.7655877565039896,rep,romanian_deadlift,2,1
11:06.0,-0.106834314,-0.012346507,0.7293328374750638,rep,romanian_deadlift,2,1
11:06.0,-0.085107505,-0.020396275,0.7002455524832633,rep,romanian_deadlift,2,1
11:06.0,-0.07623638,-0.028581008,0.6784184573021865,rep,romanian_deadlift,2,1
11:06.0,-0.083890517,-0.031475136,0.6693486418201514,rep,romanian_deadlift,2,1
11:06.0,-0.110642053,-0.025188478,0.6841292551625096,rep,romanian_deadlift,2,1
11:06.0,-0.1533538,-0.011816257,0.7291771729851504,rep,romanian_deadlift,2,1
11:06.0,-0.200534983,0.001575998,0.7986002560269965,rep,romanian_deadlift,2,1
11:06.0,-0.237407269,0.010824930818356804,0.8789108632653382,rep,romanian_deadlift,2,1
11:06.0,-0.254527048,0.017259990500598208,0.9581019348851683,rep,romanian_deadlift,2,1
11:06.0,-0.253424888,0.020133431,1.0307291976605195,rep,romanian_deadlift,2,1
11:06.0,-0.243582236,0.015245232230111937,1.0955390875588296,rep,romanian_deadlift,2,1
11:06.0,-0.23459765,0.005717096,1.1483213425174112,rep,romanian_deadlift,2,1
11:06.0,-0.233662186,0.00229576,1.182341120694866,rep,romanian_deadlift,2,1
11:06.0,-0.24401213,0.008646736,1.1947446847872214,rep,romanian_deadlift,2,1
11:06.0,-0.260810712,0.01765607,1.1872677741776556,rep,romanian_deadlift,2,1
11:06.0,-0.274379718,0.022375720742034023,1.1658101816100768,rep,romanian_deadlift,2,1
11:06.0,-0.2793368,0.021588928981418027,1.1412797079376742,rep,romanian_deadlift,2,1
11:06.0,-0.277441314,0.016819241,1.1246490105671256,rep,romanian_deadlift,2,1
11:06.0,-0.272701382,0.010367287780819683,1.1202980962646565,rep,romanian_deadlift,2,1
11:06.0,-0.266739421,0.005529675,1.1260548045722678,rep,romanian_deadlift,2,1
11:06.0,-0.259729671,0.005469106,1.1384659054753765,rep,romanian_deadlift,2,1
11:06.0,-0.254167621,0.011014973228172867,1.1558177532612461,rep,romanian_deadlift,2,1
11:06.0,-0.254533026,0.019713716,1.1765145186136405,rep,romanian_deadlift,2,1
11:06.0,-0.262393297,0.027566583413447733,1.1985019663143899,rep,romanian_deadlift,2,1
11:06.0,-0.274311717,0.031762951,1.2217825980923083,rep,romanian_deadlift,2,1
11:06.0,-0.285047778,0.031293367,1.247925396181026,rep,romanian_deadlift,2,1
11:06.2,-0.291648266,0.026340393,1.2763421318429449,rep,romanian_deadlift,2,1
11:06.2,-0.295749982,0.018602052582095685,1.3051672739438673,rep,romanian_deadlift,2,1
11:06.2,-0.30269254,0.011322482053876013,1.335545818925163,rep,romanian_deadlift,2,1
11:06.2,-0.317035056,0.008226297,1.3698251044260696,rep,romanian_deadlift,2,1
11:06.2,-0.337598886,0.01280527,1.4026009574212848,rep,romanian_deadlift,2,1
11:06.2,-0.356575611,0.026972254595733013,1.4169641337234964,rep,romanian_deadlift,2,1
11:06.2,-0.364860947,0.047564751,1.398887237279646,rep,romanian_deadlift,2,1
11:06.2,-0.357816224,0.064987798,1.3535650728441797,rep,romanian_deadlift,2,1
11:06.2,-0.335121304,0.067615648,1.2938735259464054,rep,romanian_deadlift,2,1
11:06.2,-0.299896848,0.050036735,1.2171605410720139,rep,romanian_deadlift,2,1
11:06.2,-0.25961029,0.020566822,1.1064985667554483,rep,romanian_deadlift,2,1
11:06.2,-0.220373946,-0.003446961,0.9520031278746681,rep,romanian_deadlift,2,1
11:06.2,-0.178834573,-0.012850425,0.7687709376717979,rep,romanian_deadlift,2,1
11:06.2,-0.128352639,-0.012315274,0.5939602873772335,rep,romanian_deadlift,2,1
11:06.2,-0.074744228,-0.00817584,0.46537110906999446,rep,romanian_deadlift,2,1
11:06.2,-0.038077177,-0.001632307,0.4070479876689107,rep,romanian_deadlift,2,1
11:06.2,-0.035048371,0.006300276,0.42598496610256054,rep,romanian_deadlift,3,1
11:06.2,-0.062579043,0.011438760825175837,0.5108598246010625,rep,romanian_deadlift,3,1
11:06.2,-0.10174848,0.008688343,0.6406422962729514,rep,romanian_deadlift,3,1
11:06.2,-0.133125753,-0.003120327,0.7920958021358924,rep,romanian_deadlift,3,1
11:06.2,-0.144861513,-0.016980457,0.9318017546716858,rep,romanian_deadlift,3,1
11:06.2,-0.134860943,-0.022472879,1.021759366099432,rep,romanian_deadlift,3,1
11:06.2,-0.110523204,-0.018177028,1.0480823241840702,rep,romanian_deadlift,3,1
11:06.2,-0.083439996,-0.012500522,1.0285232200728502,rep,romanian_deadlift,3,1
11:06.2,-0.064480378,-0.0118536,0.9917066016165976,rep,romanian_deadlift,3,1
11:06.2,-0.060990121,-0.016639448,0.9634846290030976,rep,romanian_deadlift,3,1
11:06.2,-0.072755408,-0.024941571,0.9614246416080434,rep,romanian_deadlift,3,1
11:06.2,-0.09063149,-0.032772545,0.9857114693630638,rep,romanian_deadlift,3,1
11:06.2,-0.102467431,-0.034964726,1.0184168366658752,rep,romanian_deadlift,3,1
11:06.2,-0.102597013,-0.029164541,1.0359942275065979,rep,romanian_deadlift,3,1
11:06.2,-0.096330041,-0.018192659,1.023485459,rep,romanian_deadlift,3,1
11:06.2,-0.096070391,-0.009265652,0.9809467876190915,rep,romanian_deadlift,3,1
11:06.2,-0.111713659,-0.008551052,0.9199286354265812,rep,romanian_deadlift,3,1
11:06.2,-0.140876377,-0.01439849,0.8556648646335736,rep,romanian_deadlift,3,1
11:06.2,-0.168535308,-0.019351824,0.7999052750563126,rep,romanian_deadlift,3,1
11:06.2,-0.177923709,-0.01897166,0.7554944394860711,rep,romanian_deadlift,3,1
11:06.2,-0.162176345,-0.014882089,0.7179501036388367,rep,romanian_deadlift,3,1
11:06.2,-0.128787392,-0.010396373,0.684522255,rep,romanian_deadlift,3,1
11:06.2,-0.094115993,-0.006851273,0.660547092,rep,romanian_deadlift,3,1
11:06.2,-0.073472957,-0.004399221,0.6566268595096246,rep,romanian_deadlift,3,1
11:06.2,-0.076980178,-0.003947535,0.6812145753727149,rep,romanian_deadlift,3,1
11:06.2,-0.107257382,-0.006325068,0.7352931669805138,rep,romanian_deadlift,3,1
11:06.2,-0.155841411,-0.010148192,0.8110876061395682,rep,romanian_deadlift,3,1
11:06.2,-0.207748001,-0.012433005,0.8961918438931511,rep,romanian_deadlift,3,1
11:06.2,-0.251554745,-0.010931359,0.9798553581310347,rep,romanian_deadlift,3,1
11:06.2,-0.282571,-0.004739192,1.054042563457231,rep,romanian_deadlift,3,1
11:06.2,-0.298593936,0.005510359,1.1131199491851358,rep,romanian_deadlift,3,1
11:06.2,-0.296964649,0.016818751,1.1557836412415488,rep,romanian_deadlift,3,1
11:06.2,-0.278634718,0.02510326,1.1837287924970579,rep,romanian_deadlift,3,1
11:06.2,-0.253705792,0.027877497,1.198718723612349,rep,romanian_deadlift,3,1
11:06.2,-0.236692649,0.024412091,1.2014653035025753,rep,romanian_deadlift,3,1
11:06.2,-0.234398293,0.015109280890912305,1.1919368517005706,rep,romanian_deadlift,3,1
11:06.2,-0.243419508,0.003856072,1.1729430001228223,rep,romanian_deadlift,3,1
11:06.2,-0.258760455,-0.001914069,1.153059540009183,rep,romanian_deadlift,3,1
11:06.2,-0.276678491,0.002464858,1.1416057291255646,rep,romanian_deadlift,3,1
11:06.2,-0.290039826,0.014323761,1.1410046200681938,rep,romanian_deadlift,3,1
11:06.2,-0.29140388,0.026712933216191708,1.14745083,rep,romanian_deadlift,3,1
11:06.2,-0.281945325,0.034396621,1.1577613297778655,rep,romanian_deadlift,3,1
11:06.2,-0.270611188,0.036375018,1.1737681383337208,rep,romanian_deadlift,3,1
11:06.2,-0.265387671,0.033694760646843985,1.2023089930089554,rep,romanian_deadlift,3,1
11:06.2,-0.269092273,0.027308316361309343,1.2504406832957504,rep,romanian_deadlift,3,1
11:06.2,-0.281084996,0.019629276,1.3166257245996624,rep,romanian_deadlift,3,1
11:06.2,-0.299490644,0.015747212783872526,1.3876214800377449,rep,romanian_deadlift,3,1
11:06.2,-0.321332436,0.020032383,1.4464895982647652,rep,romanian_deadlift,3,1
11:06.2,-0.342445639,0.031748406,1.4805848588736386,rep,romanian_deadlift,3,1
11:06.2,-0.358554748,0.045248608125134426,1.481644341888449,rep,romanian_deadlift,3,1
11:06.2,-0.365733881,0.054753845138937454,1.4445824505870213,rep,romanian_deadlift,3,1
11:06.2,-0.360685367,0.058196603,1.369841365742341,rep,romanian_deadlift,3,1
11:06.2,-0.342073372,0.055433621,1.2654069233806782,rep,romanian_deadlift,3,1
11:06.2,-0.311308691,0.045318199238431195,1.143138052,rep,romanian_deadlift,3,1
11:06.2,-0.270474912,0.028618007,1.0086842904994962,rep,romanian_deadlift,3,1
11:06.2,-0.220236989,0.011323979741297785,0.8592486116514068,rep,romanian_deadlift,3,1
11:06.2,-0.163236664,0.000196369,0.6987475855238624,rep,romanian_deadlift,3,1
11:06.2,-0.107195231,-0.002960104,0.5467686195931278,rep,romanian_deadlift,3,1
11:06.2,-0.060777162,0.000159898,0.4287112740797694,rep,romanian_deadlift,3,1
11:06.2,-0.028570214,0.007915212,0.3650827011447547,rep,romanian_deadlift,3,1
11:06.2,-0.012163961,0.018216964,0.36669236108073333,rep,romanian_deadlift,4,1
11:06.2,-0.014476395,0.026320974591473412,0.4341076429308984,rep,romanian_deadlift,4,1
11:06.2,-0.03697683,0.025111581,0.5570751705684751,rep,romanian_deadlift,4,1
11:06.2,-0.069793176,0.010218989471376418,0.7082626653346111,rep,romanian_deadlift,4,1
11:06.2,-0.093526014,-0.014284856,0.848228406,rep,romanian_deadlift,4,1
11:06.2,-0.096799709,-0.037531876,0.9486442496899893,rep,romanian_deadlift,4,1
11:06.2,-0.085810456,-0.048816492,1.003147851406726,rep,romanian_deadlift,4,1
11:06.2,-0.074133325,-0.043888257,1.0170117265727021,rep,romanian_deadlift,4,1
11:06.2,-0.06856742,-0.028699242,1.0015302688874494,rep,romanian_deadlift,4,1
11:06.2,-0.06735768,-0.014690948,0.974634985,rep,romanian_deadlift,4,1
11:06.2,-0.06794754,-0.008034095,0.9534253020389545,rep,romanian_deadlift,4,1
11:06.2,-0.071428417,-0.007270775,0.9461546610056479,rep,romanian_deadlift,4,1
11:06.2,-0.080296755,-0.009158136,0.9514887879632703,rep,romanian_deadlift,4,1
11:06.2,-0.094785103,-0.011879764,0.9596894262564385,rep,romanian_deadlift,4,1
11:06.2,-0.112199729,-0.014609358,0.9575457131879044,rep,romanian_deadlift,4,1
11:06.2,-0.12890141,-0.017043438,0.9393280151055704,rep,romanian_deadlift,4,1
11:06.2,-0.141221866,-0.019142063,0.911392575,rep,romanian_deadlift,4,1
11:06.2,-0.145861133,-0.020504214,0.8812535028584461,rep,romanian_deadlift,4,1
11:06.2,-0.141364268,-0.020168542,0.8445106720102188,rep,romanian_deadlift,4,1
11:06.2,-0.12924164,-0.017091505,0.7908473237337191,rep,romanian_deadlift,4,1
11:06.2,-0.114471689,-0.010815977,0.7243386187655341,rep,romanian_deadlift,4,1
11:06.2,-0.104295991,-0.001654743,0.6679831997201477,rep,romanian_deadlift,4,1
11:06.2,-0.105466008,0.00944246,0.6457106636015819,rep,romanian_deadlift,4,1
11:06.2,-0.121581392,0.019622162181549913,0.6685651534712775,rep,romanian_deadlift,4,1
11:06.2,-0.149142928,0.023453884247900725,0.7350212211588388,rep,romanian_deadlift,4,1
11:06.2,-0.177310659,0.017593050739251853,0.8323718642470346,rep,romanian_deadlift,4,1
11:06.2,-0.197496816,0.00631655,0.938888889,rep,romanian_deadlift,4,1
11:06.2,-0.210768526,-0.001870512,1.0326746390640702,rep,romanian_deadlift,4,1
11:06.2,-0.221585042,-0.001472789,1.0991897447670864,rep,romanian_deadlift,4,1
11:06.2,-0.231382576,0.009886045,1.1346388249962847,rep,romanian_deadlift,4,1
11:06.2,-0.242088205,0.030633223517133712,1.1497832831234718,rep,romanian_deadlift,4,1
11:06.2,-0.256125318,0.048786001,1.1638024156721314,rep,romanian_deadlift,4,1
11:06.2,-0.269887754,0.04867678,1.1855469659007338,rep,romanian_deadlift,4,1
11:06.2,-0.275795796,0.030888845836114932,1.2044765612912594,rep,romanian_deadlift,4,1
11:06.2,-0.272842288,0.013671064344070581,1.2045602072739772,rep,romanian_deadlift,4,1
11:06.2,-0.268600033,0.011092607665202384,1.1837164034237257,rep,romanian_deadlift,4,1
11:06.2,-0.268412347,0.020163349268492257,1.1551708985260785,rep,romanian_deadlift,4,1
11:06.2,-0.269311728,0.030535388231120758,1.1336147143260091,rep,romanian_deadlift,4,1
11:06.2,-0.267901587,0.037285015,1.1255957717114724,rep,romanian_deadlift,4,1
11:06.2,-0.266196431,0.041458079,1.1296292201759546,rep,romanian_deadlift,4,1
11:06.2,-0.266617095,0.044601514441247936,1.138802121682927,rep,romanian_deadlift,4,1
11:06.2,-0.268030142,0.04615177,1.1443683266041453,rep,romanian_deadlift,4,1
11:06.2,-0.267998874,0.044521175,1.142856512913795,rep,romanian_deadlift,4,1
11:06.2,-0.265558229,0.039837849,1.1404506505809358,rep,romanian_deadlift,4,1
11:06.2,-0.262186777,0.034902359,1.147469832563242,rep,romanian_deadlift,4,1
11:06.2,-0.261173898,0.032808137263873306,1.1710792833044905,rep,romanian_deadlift,4,1
11:06.2,-0.26573769,0.034207939,1.2155340203274443,rep,romanian_deadlift,4,1
11:06.2,-0.276998801,0.037054627,1.2815901414441564,rep,romanian_deadlift,4,1
