Timestamp,Raw Z,Normalized Z,Smoothed Z,Rep Detected,isIdle,Current Reps,Current Sets,Exercise
2025-04-12T18:42:57.268625,-10.06,-0.41000000000000014,1.2220000000000002,0,0,1,0,BicepCurl
2025-04-12T18:42:57.307963,-10.16,-0.5099999999999998,0.5680000000000002,0,0,1,0,BicepCurl
2025-04-12T18:42:57.318257,-10.65,-1.0,-0.12399999999999985,0,0,1,0,BicepCurl
2025-04-12T18:42:57.364482,-10.46,-0.8100000000000005,-0.586,0,0,1,0,BicepCurl
2025-04-12T18:42:57.366550,-8.84,0.8100000000000005,-0.384,0,0,1,0,BicepCurl
2025-04-12T18:42:57.373672,-8.34,1.3100000000000005,-0.039999999999999855,0,0,1,0,BicepCurl
2025-04-12T18:42:57.418040,-8.58,1.0700000000000003,0.27600000000000013,0,0,1,0,BicepCurl
2025-04-12T18:42:57.420358,-8.55,1.0999999999999996,0.6960000000000001,0,0,1,0,BicepCurl
2025-04-12T18:42:57.464189,-8.57,1.08,1.0740000000000003,0,0,1,0,BicepCurl
2025-04-12T18:42:57.471055,-8.95,0.7000000000000011,1.0520000000000003,0,0,1,0,BicepCurl
2025-04-12T18:42:57.511902,-8.97,0.6799999999999997,0.9260000000000002,0,0,1,0,BicepCurl
2025-04-12T18:42:57.514104,-8.75,0.9000000000000004,0.8920000000000001,0,0,1,0,BicepCurl
2025-04-12T18:42:57.523880,-8.53,1.120000000000001,0.8960000000000005,0,0,1,0,BicepCurl
2025-04-12T18:42:57.561736,-8.34,1.3100000000000005,0.9420000000000005,0,0,1,0,BicepCurl
2025-04-12T18:42:57.570110,-8.45,1.200000000000001,1.0420000000000005,0,0,1,0,BicepCurl
2025-04-12T18:42:57.615118,-8.55,1.0999999999999996,1.1260000000000006,0,0,1,0,BicepCurl
2025-04-12T18:42:57.617087,-8.51,1.1400000000000006,1.1740000000000006,0,0,1,0,BicepCurl
2025-04-12T18:42:57.637731,-8.66,0.9900000000000002,1.1480000000000004,0,0,1,0,BicepCurl
2025-04-12T18:42:57.688128,-8.75,0.9000000000000004,1.0660000000000003,0,0,1,0,BicepCurl
2025-04-12T18:42:57.690953,-8.64,1.0099999999999998,1.028,0,0,1,0,BicepCurl
2025-04-12T18:42:57.727814,-8.67,0.9800000000000004,1.0040000000000002,0,0,1,0,BicepCurl
2025-04-12T18:42:57.729970,-8.76,0.8900000000000006,0.9540000000000003,0,0,1,0,BicepCurl
2025-04-12T18:42:57.740891,-9.17,0.4800000000000004,0.8520000000000003,0,0,1,0,BicepCurl
2025-04-12T18:42:57.774037,-9.77,-0.11999999999999922,0.6480000000000004,0,0,1,0,BicepCurl
2025-04-12T18:42:57.779539,-10.21,-0.5600000000000005,0.33400000000000035,0,0,1,0,BicepCurl
2025-04-12T18:42:57.822519,-10.31,-0.6600000000000001,0.006000000000000227,0,0,1,0,BicepCurl
2025-04-12T18:42:57.867190,-10.31,-0.6600000000000001,-0.30399999999999994,0,0,1,0,BicepCurl
2025-04-12T18:42:57.872049,-9.9,-0.25,-0.45,0,0,1,0,BicepCurl
2025-04-12T18:42:57.913589,-10.01,-0.35999999999999943,-0.49800000000000005,0,0,1,0,BicepCurl
2025-04-12T18:42:57.915325,-10.53,-0.879999999999999,-0.5619999999999997,0,0,1,0,BicepCurl
2025-04-12T18:42:57.972575,-10.64,-0.9900000000000002,-0.6279999999999998,0,0,1,0,BicepCurl
2025-04-12T18:42:57.976563,-10.59,-0.9399999999999995,-0.6839999999999996,0,0,1,0,BicepCurl
2025-04-12T18:42:57.983276,-10.44,-0.7899999999999991,-0.7919999999999995,0,0,1,0,BicepCurl
2025-04-12T18:42:58.054157,-10.02,-0.3699999999999992,-0.7939999999999994,0,0,1,0,BicepCurl
2025-04-12T18:42:58.057033,-9.56,0.08999999999999986,-0.5999999999999996,0,0,1,0,BicepCurl
2025-04-12T18:42:58.059737,-9.41,0.2400000000000002,-0.35399999999999954,0,0,1,0,BicepCurl
2025-04-12T18:42:58.062491,-9.57,0.08000000000000007,-0.14999999999999963,0,0,1,0,BicepCurl
2025-04-12T18:42:58.118642,-9.8,-0.15000000000000036,-0.021999999999999888,0,0,1,0,BicepCurl
2025-04-12T18:42:58.121557,-10.18,-0.5299999999999994,-0.053999999999999916,0,0,1,0,BicepCurl
2025-04-12T18:42:58.124561,-10.43,-0.7799999999999994,-0.22799999999999976,0,0,1,0,BicepCurl
